20190905 14:41, 사내 성폭행  전 한샘 직원  1심 징역 3년 법정구속,가구업체 한샘의  사내 성폭행  사건으로 재판에 넘겨진 전 직원이 1심에서 실형을 선고받고 법정구속됐다. 서울중앙지법 형사합의30부 부장판사 권희 는 5일 강간 혐의로 기소된 박모 32 씨에 대해 징역 3년을 선고하고 40시간 성폭력치료프로그램 이수를 명령했다. 재판부는  박씨와 피해자가 모텔에 입실했고 이후 모텔에서 발생한 사건경위에 대해서는 두 사람의 진술이 엇갈리고 있다.  여러가지 당사자들의 진술과 이에 관련된 객관적인 증거를 조합해서 진술의 신빙성을 따져볼 수밖에 없다 고 밝혔다.  그러면서 피해자 진술의 신빙성이 있다고 봤다.  재판부는  사건 발생 이후로도 박씨와 연락을 끊을 때까지 수많은 카카오톡 메시지를 주고받았고 박씨에게 미안한 감정을 표현하기도 했다 며  기존 진술을 번복하는 진술서를 주고 대가 없이 고소를 취하하는 등 피해자로는 일반적이지 않은 모습을 보이지 않은 사실이 인정된다 고 언급했다. 하지만  피해자는 사건 당일 밤 성폭행을 당했다고 경찰에 바로 연락하고 경찰병원 진료를 받았으며 수차례 증언하면서 조금씩 과장되는 면이 있지만 자신의 의사에 반해 성관계를 한 점에 대해서는 흔들림 없이 일관되게 진술하고 있다 고 판단했다. 재판부는  피해자는 당시 대학 졸업을 안 한 사회초년생으로 교육담당자인 박씨가 배려해주고 호감을 표시하자 본인도 사회생활을 잘하고 싶은 마음에 호응한 것으로 보일 뿐 이성적으로 호감을 가진 상태로 보긴 어렵다 고 지적했다. 아울러  박씨를 미워하면서도 측은하게 생각하는 양가감정을 가지게 됐고 부모가 모르는 상황에서 강간 주장을 계속하면 보복할 것이라는 압박과 합의를 집요하게 요구하는 상황에 처하자 여러 개인의  든 상황과 맞물려 자포자기하는 마음으로 고소를 취하한 것으로 보인다 며  당시 행동은 여러 사정에 비춰 납득되고 모순이 없다 고 지적했다. 반면 박씨의 진술의 경우  사건 직후 회사에 자기 잘못 일부 인정 진술서를 제출했고 법무팀에서 바로 해직처리했다 며  이를 되돌리고자 피해자에게 계속 연락해 고소취하서를 받으려고 회유하는 모습을 보였을 뿐 합의한 관계라고 한 적이 없는 걸로 보이는바 박씨의 진술은 신빙성이 떨어지는 걸로 보인다 고 설명했다. 박씨는 지난 2017년 1월 회식이 끝난 뒤 후배 직원 A씨를 모텔로 데려간 뒤 성폭행한 혐의로 재판에 넘겨졌다. 이른바  한샘 성폭행 사건 으로 알려진 박씨의 혐의는 A씨가 지난해 10월 한 인터넷 포털사이트에 피해 사실을 적은 글을 올리면서 알려졌다. A씨는 사건 발생 직후 경찰에 고소장을 제출했다가 한 달 뒤 취하했다.  이후 회사의 강요와 압박으로 고소를 취하한 것이라고 주장하며 서울중앙지검에 박씨를 재고소했다. ,재판부는  박씨와 피해자가 모텔에 입실했고 이후 모텔에서 발생한 사건경위에 대해서는 두 사람의 진술이 엇갈리고 있다.  재판부는  사건 발생 이후로도 박씨와 연락을 끊을 때까지 수많은 카카오톡 메시지를 주고받았고 박씨에게 미안한 감정을 표현하기도 했다 며  기존 진술을 번복하는 진술서를 주고 대가 없이 고소를 취하하는 등 피해자로는 일반적이지 않은 모습을 보이지 않은 사실이 인정된다 고 언급했다. 반면 박씨의 진술의 경우  사건 직후 회사에 자기 잘못 일부 인정 진술서를 제출했고 법무팀에서 바로 해직처리했다 며  이를 되돌리고자 피해자에게 계속 연락해 고소취하서를 받으려고 회유하는 모습을 보였을 뿐 합의한 관계라고 한 적이 없는 걸로 보이는바 박씨의 진술은 신빙성이 떨어지는 걸로 보인다 고 설명했다.,/view?id=NISX20190905_0000762106
20190905 12:21, 장인어른 폭행했는데 숨졌다  40대  경찰에 자수,한 40대 남성이 장인을 폭행해 사망하게 한 혐의로 경찰 조사를 받고 있다. 서울 광진경찰서는 서울 한 아파트에서 60대 장인을 사망에 이르게 한 혐의 존속폭행치사 로 40대 남성 A씨를 조사 중이라고 5일 밝혔다. 경찰에 따르면 A씨는 지난 4일 오후 3시30분께  새벽에 장인어른을 폭행했는데 사망한 것 같다 며 경찰에 전화로 자수했다.  사건 현장에는 A씨 아내와 딸도 있던 것으로 알려졌다. 경찰은  정확한 사건 경위와 범행 동기 등을 조사 중 이라고 전했다. ,한 40대 남성이 장인을 폭행해 사망하게 한 혐의로 경찰 조사를 받고 있다. 서울 광진경찰서는 서울 한 아파트에서 60대 장인을 사망에 이르게 한 혐의 존속폭행치사 로 40대 남성 A씨를 조사 중이라고 5일 밝혔다. 경찰에 따르면 A씨는 지난 4일 오후 3시30분께  새벽에 장인어른을 폭행했는데 사망한 것 같다 며 경찰에 전화로 자수했다.,/view?id=NISX20190905_0000761965
20190905 12:00,드라마 극단적선택 1년간 118회 방영 가이드라인 제정,최근 1년간 국내에 방영된 50편의 드라마에서 극단적인 선택을 표현한 장면이 118회나 되는 것으로 나타났다. 이에 방법과 도구를 구체적으로 묘사하지 않고 이를 미화하지 않으며 살해 후 스스로 목숨을 끊는 장면은 지양하자는 영상콘텐츠 가이드라인이 처음 나왔다. 보건복지부와 중앙자살예방센터  한국방송작가협회  생명존중정책 민 관협의회는 5일 이런 내용이 담긴  영상콘텐츠 자살 장면 가이드라인 을 발표했다. 중앙자살예방센터 지켜줌인 대학생 서포터즈가 지난해 8월1일부터 올해 7월31일까지 국내 방영 드라마 50편을 점검한 결과 극단적인 선택을 하는 장면은 118회 표현됐다.  드라마 1편당 평균 2. 4회 방영된 꼴이다. 해당 장면을 분석했더니 95. 8  113회 가 방법과 도구를 구체적으로 묘사했으며 83. 9  99회 는 이런 선택을 문제 해결 수단으로 표현했다.  살해 후 극단적 선택을 묘사하거나 청소년이 대상인 경우도 각각 11회 9. 3  였다. 이에 4개 단체는 올해 2월 공동 가이드라인 개발을 위한 협의를 진행하고 4월부터 지난달까지 작가  언론계  학계  법조계 등 전문가 11명이 참여한 가운데 가이드라인을 만들었다.  이 과정에서 방송작가 4명이 위원으로서 현장 의견을 반영했다. 가이드라인은 크게  방법과 도구를 구체적으로 묘사하지 않기  문제 해결 수단으로 제시하거나 미화하지 않기  살해 후 극단적 선택 장면 지양  청소년 극단적 선택 장면 주의 등 4가지 원칙을 제시하고 있다. 한국에서 영상콘텐츠 관련 가이드라인이 나온 건 이번이 처음으로 아일랜드  미국 코네티컷주  캐나다 매니토바주 등에선 영상콘텐츠에서 극단적인 선택을 신중하게 표현하도록 권고 하고 있다. 복지부 장영진 자살예방정책과장은   자살보도 권고기준 이 언론의 보도 문화에 긍정적 변화를 가져온 것처럼 일선에서 영상콘텐츠 제작에 참여하시는 분들께서도 생명존중문화 조성을 위해 함께 노력해 주시기 바란다 고 말했다. 한국방송작가협회는  작가들의 표현의 자유는 최대한 존중되어야 하지만  자극적인 자살 장면으로 인해 소중한 생명을 잃는 일을 막고자 마련된 이번 가이드라인의 취지에 공감한다 고 말했다.  정신적 고통 등 주변에 말하기 어려운 고통이 있거나 주변에 어려움을 겪는 가족 지인이 있어 전문가 도움이 필요하다면 자살예방상담전화 1393   정신건강 상담전화 1577 0199   희망의 전화 129   생명의 전화 1588 9191   청소년 전화 1388  등을 통해 24시간 상담을 받을 수 있다. ,최근 1년간 국내에 방영된 50편의 드라마에서 극단적인 선택을 표현한 장면이 118회나 되는 것으로 나타났다. 중앙자살예방센터 지켜줌인 대학생 서포터즈가 지난해 8월1일부터 올해 7월31일까지 국내 방영 드라마 50편을 점검한 결과 극단적인 선택을 하는 장면은 118회 표현됐다. 가이드라인은 크게  방법과 도구를 구체적으로 묘사하지 않기  문제 해결 수단으로 제시하거나 미화하지 않기  살해 후 극단적 선택 장면 지양  청소년 극단적 선택 장면 주의 등 4가지 원칙을 제시하고 있다.,/view?id=NISX20190905_0000761901
20190905 11:32,여친 문제로 말다툼 중 어머니 살해한 20대 2심도 징역 20년,말다툼을 하다 어머니를 목졸라 숨지게 한 혐의로 재판에 넘겨져 1심에서 중형을 선고받은 20대가 항소심에서도 1심과 같은 징역 20년을 선고받았다. 광주고법 제1형사부 재판장 김태호 는 5일 존속살해 혐의로 기소돼 1심에서 징역 20년을 선고받은 A 25  씨에 대한 항소심에서 A 씨와 검사를 모두 기각했다. 재판부는  원심의 형량은 재량의 합리적 범위를 벗어나지 않았다 며 형이 너무 무겁다는 A 씨와 형이 가볍다는 검사의 주장을 받아들이지 않았다. A 씨는 지난해 10월4일 오전 8시56분께 전남 한 지역 어머니 B 55  씨의 집에서 B 씨를 목졸라 숨지게 한 혐의 등으로 기소됐다. A 씨는 B 씨와 자신의 여자친구 문제 등으로 다투다 이 같은 범죄를 저지른 것으로 조사됐다. ,말다툼을 하다 어머니를 목졸라 숨지게 한 혐의로 재판에 넘겨져 1심에서 중형을 선고받은 20대가 항소심에서도 1심과 같은 징역 20년을 선고받았다. 광주고법 제1형사부 재판장 김태호 는 5일 존속살해 혐의로 기소돼 1심에서 징역 20년을 선고받은 A 25  씨에 대한 항소심에서 A 씨와 검사를 모두 기각했다. A 씨는 지난해 10월4일 오전 8시56분께 전남 한 지역 어머니 B 55  씨의 집에서 B 씨를 목졸라 숨지게 한 혐의 등으로 기소됐다.,/view?id=NISX20190905_0000761876
20190905 11:05, 링링  기록적 태풍 될 것  내일 제주해상 접근 종합 ,제13호 태풍 링링 LINGLING 이 속도를 올리며 우리나라로 향하고 있다.  오는 6일 오후 제주 해상에 접근할 것으로 예상된다. 5일 기상청에 따르면 링링은 이날 오전 기준 일본 오키나와 남서쪽 약 370㎞ 부근 해상에서 19㎞ h 속도로 북진 중이다.  중심기압 960hPa  최대풍속 39m s의 강도가 강한 중형태풍이다. 링링은 이날 오후 일본 오키나와 서쪽 해상을 거쳐 6일 오전 오키나와 서북서쪽 해상을 지날 것으로 관측됐다.  6일 오후 9시께 제주 서귀포 남서쪽 약 280㎞ 부근 해상에 접어들며 우리나라에 본격적으로 영향을 미치겠다. 7일 새벽 제주서쪽 서해를 거쳐 같은 날 저녁에는 황해도와 경기북부서해안에 도달할 전망이다기상청은  링링이 대만 부근 29도 고수온역과 공기를 끌어 올리는 상층 발산 지역에서 급격히 발달해 북진하고 있다 며  오후부터 북태평양고기압의 가장자리에 가까워져 점차 빠르게 북진하겠다 고 내다봤다. 빠른 속도로 북진하면서 강한 세력이 그대로 유지돼 우리나라 접근할 때 매우 강한 바람을 동반할 전망이다. 기상청 관계자는  이번 태풍으로 바람 극값을 새로 쓰는 지역이 많을 것으로 보인다 며  기록적인 태풍이 될 가능성이 크다 고 강조했다. 이어  도서지역 서쪽지방  남해안을 중심으로 매우 강한 바람이 불어 심각한 재물 인명피해 가능성이 크다 며  사전에 철저한 대비가 필요하다 고 당부했다. ,5일 기상청에 따르면 링링은 이날 오전 기준 일본 오키나와 남서쪽 약 370㎞ 부근 해상에서 19㎞ h 속도로 북진 중이다. 링링은 이날 오후 일본 오키나와 서쪽 해상을 거쳐 6일 오전 오키나와 서북서쪽 해상을 지날 것으로 관측됐다.  6일 오후 9시께 제주 서귀포 남서쪽 약 280㎞ 부근 해상에 접어들며 우리나라에 본격적으로 영향을 미치겠다.,/view?id=NISX20190905_0000761814
20190905 10:36, 링링  북상에 경찰도 비상 순찰강화 교통통제,경찰이 북상 중인 제13호 태풍 링링 LINGLING 에 대비해 전날부터 비상 체계에 돌입하는 등 대응에 나섰다.  5일 경찰청에 따르면 경찰은 이날 오후 2시 치안상황관리관 주재로 화상회의를 열어 지방청별 링링 대비 상황을 점검한다.  경찰은 링링이 국내에 미칠 영향을 강조하면서 기존보다 면밀한 대응을 일선에 주문할 예정이다. 경찰은 피해 예상 지역에 대한 순찰과 함께 교통통제에 나서기로 했다.  경찰 관계자는  전날 이미 취약 지역 순찰을 진행하고 있으며 수시로 상황을 살피고 112 신고 등에 적극 대응해 피해가 최소화될 수 있도록 노력하겠다 고 언급했다. 경찰은 전국 취약도로 514곳과 해안저지대  급경사지  절개지  대형공사장  산사태 우려 지역 등에 대해 순찰 활동을 전개하고 있다.  또 경찰관서별 재난상황실을 운영하고 피해 예상 지역 지휘관들은 지휘선상에서 즉시 대응 가능하도록 하는 등의 조치도 취해진다. 아울러 경찰은 이날 오전 9시 중앙재난안전상황실 서울상황센터에서 진영 행정안전부 장관 주재로 열린  태풍 링링 대처상황 점검회의 에도 참석하는 등 정부 차원의 대응 기조에 발맞춰 관련 조치를 이어가고 있다. 기상청에 따르면 링링은 이날 오전 9시 기준 일본 오키나와 남서쪽 약 370㎞ 부근 해상에서 시속 19㎞로 북진하고 있다.  중심기압 960hPa  최대풍속 140㎞ h의 중형 태풍이며 강도는  강 이다. 링링은 이날 오후 9시 서귀포 남서쪽 약 280㎞ 부근 해상을 지나면서 한반도에 점차 영향을 미치기 시작할 것으로 보인다.  링링은 7일 오전 9시 목포 서남서쪽 약 280㎞ 부근 해상에서 서해안을 따라 수도권을 관통하면서 직접적인 영향력을 행사할 전망이다. ,경찰이 북상 중인 제13호 태풍 링링 LINGLING 에 대비해 전날부터 비상 체계에 돌입하는 등 대응에 나섰다. 아울러 경찰은 이날 오전 9시 중앙재난안전상황실 서울상황센터에서 진영 행정안전부 장관 주재로 열린  태풍 링링 대처상황 점검회의 에도 참석하는 등 정부 차원의 대응 기조에 발맞춰 관련 조치를 이어가고 있다. 링링은 이날 오후 9시 서귀포 남서쪽 약 280㎞ 부근 해상을 지나면서 한반도에 점차 영향을 미치기 시작할 것으로 보인다.,/view?id=NISX20190905_0000761702
20190905 09:27,용돈 마련하려고 잇따라 차량 턴 일당 덜미,용돈을 마련하기 위해 심야시간대 잇따라 주차차량을 턴 10 20대들이 경찰에 붙잡혔다. 광주 서부경찰서는 5일 새벽시간대 문이 잠기지 않은 차량을 잇따라 턴 혐의 특수절도 등 로 A 22 씨를 구속했다고 밝혔다.  또 범행을 도운 여자친구 B 22 여 씨와 C 16 군 등 3명을 불구속 입건했다. 이들은 지난달 30일 오전 5시께 광주 서구 한 아파트 지하주차장에 세워진 승합차량에서 현금 15만 원과 신용카드를 훔치는 등 최근 지역 내 주차차량에서 4차례에 걸쳐 총 80만 원 상당의 금품을 훔친 혐의다.  A씨는 훔친 신용카드를 무단으로 사용해 9만원을 결제한 혐의도 받는다. 경찰 조사 결과 연인 사이인 A B씨는 사회관계망서비스 SNS 를 통해 알게 된 C군 등 10대 2명과 친해진 뒤 범행을 공모한 것으로 드러났다. 이들은 인적이 드문 새벽시간대를 틈타 차량 문을 일일이 열어보는 수법으로 범행한 것으로 조사됐다. A씨는 B씨와 C군 등 3명이 구역을 나눠 망을 보는 사이 절도 행각을 벌인 것으로 확인됐다. 이들은  생활비 유흥비를 마련하기 위해 저지른 일이다 고 범행을 시인했다. 수사에 나선 경찰은 A씨가 도난 신용카드를 사용한 편의점 폐쇄회로 CC TV 영상을 확보하고 이들의 행방을 쫓았다. 경찰은 A씨가 지역 내 한 귀금속판매점에 들른 점을 토대로 공조 수사를 펼쳐 A씨를 붙잡았다.  이어 공범 3명도 차례로 검거했다. ,광주 서부경찰서는 5일 새벽시간대 문이 잠기지 않은 차량을 잇따라 턴 혐의 특수절도 등 로 A 22 씨를 구속했다고 밝혔다.  또 범행을 도운 여자친구 B 22 여 씨와 C 16 군 등 3명을 불구속 입건했다. 경찰 조사 결과 연인 사이인 A B씨는 사회관계망서비스 SNS 를 통해 알게 된 C군 등 10대 2명과 친해진 뒤 범행을 공모한 것으로 드러났다.,/view?id=NISX20190905_0000761580
20190905 08:06,제주도 남부 산지 호우주의보 시간당 30㎜ 강한 비 예상,제주지방기상청은 5일 오전 6시30분을 기해 제주도 산지와 남부에 호우주의보를 내렸다. 제주지역은 현재 남부 앞바다에서 북서진하는 비구름대의 영향으로 남부와 산지를 중심으로 5㎜ 내외의 비가 내리고 있다. 기상청은 지형적인 요인으로 서귀포시와 남원읍  표선면  산지를 중심으로 천둥과 번개를 동반한 시간당 30㎜ 이상의 강한 비가 오는 곳이 있겠다고 예보했다. 이날 밤까지 예상 강수량은 50 100㎜이며  많은 곳은 150㎜ 이상 비가 내릴 것으로 보인다. 또 기상청은 제13호 태풍  링링 이 북상하면서 제주도 남쪽 먼바다에 태풍 예비특보와 제주도 앞바다에 풍랑 예비특보를 내렸다. 태풍  링링 은 이날 오전 3시 기준 일본 오키나와 남서쪽 약 440㎞ 부근 해상에서 북서진하고 있다.  중심기압 960h㎩ 헥토파스칼   최대풍속 초속 39m로 강도가 강한 중형 태풍으로 성장한 상태다. ,제주지방기상청은 5일 오전 6시30분을 기해 제주도 산지와 남부에 호우주의보를 내렸다. 제주지역은 현재 남부 앞바다에서 북서진하는 비구름대의 영향으로 남부와 산지를 중심으로 5㎜ 내외의 비가 내리고 있다. 기상청은 지형적인 요인으로 서귀포시와 남원읍  표선면  산지를 중심으로 천둥과 번개를 동반한 시간당 30㎜ 이상의 강한 비가 오는 곳이 있겠다고 예보했다.,/view?id=NISX20190905_0000761435
20190905 07:00, 품질향상  사장에 직언했더니 돌아온건 욕설 폭행,회사에 대해 직언을 했다는 이유로 직원을 감금하고 폭행한 회사 대표가 1심에서 집행유예 선고를 받았다. 서울 동부지법 형사2단독 이형주 판사는 지난달 28일 상해 감금 혐의로 재판에 넘겨진 김모 50 씨에게 징역 6개월에 집행유예 2년을 선고하고 사회봉사 80시간과 보호관찰 1년을 명령했다고 5일 밝혔다. 김씨는 지난해 8월31일 서울 강남구에 위치한 대표이사 사무실에서 피해자이자 이 회사 직원인 전모 64 씨가  회사 제품의 질을 높이고 전산 문제를 해결하라 고 말하자 다른 직원들을 밖으로 내보낸 다음 문을 잠가 20여분간 감금한 혐의를 받는다. 또 욕설을 하며 손으로 전씨의 목을 잡고 밀어 바닥에 넘어뜨린 다음  넘어진 전씨 위로 올라가 양 손으로 목을 조른 혐의를 받고 있다. 법원은 전씨의 피해자 진술과 김씨의 녹취록을 종합한 결과 김씨가 당시 다른 직원을 해고하려는 상황에서 전씨가 김씨의 의견에 동조하지 않고 도리어 품질 문제를 제기하자 화를 내게 되었다고 판단했다. 이에 대해 김씨는 전씨가 먼저 팔꿈치로 자신을 치고 넥타이를 잡아당기며 목을 졸라 정당방위로 행한 일이라며 피해자와의 녹취록을 제출했으나 재판부는 이를 인정하지 않았다.  오히려 이 판사는  녹취록을 제출한 것은 김씨의 우매한 변론이자 패착 이라며  녹취록을 전체적으로 읽으면 오히려 김씨에게 짓눌린 상태에서 얼떨결에 넥타이를 잡게 되었다는 피해자의 진술에 부합하고  김씨의 변론과는 맞지 않는다 고 판단했다. 또  김씨는 동종 전력이 다수 있는데 사업 관계자  직원 등과 갈등이 있을 때 분노를 참지 않고 마구 폭행  폭언을 행사하는 습성이 확인되며 15세나 연장자인 피해자에 대해 폭력과 폭언을 했다 고 양형이유를 설명했다.  아울러  이에 대해 쌍방벌금 100만원을 구형한 공소장은 경위를 가리지 않고 쌍방폭행으로 몰아 취급하는 타성의 발현 이라고 덧붙였다. 한편 김씨는 선고 당일인 지난달 28일 법원에 항소장을 제출했다.  항소심은 서울동부지법에서 진행될 예정이다. ,법원은 전씨의 피해자 진술과 김씨의 녹취록을 종합한 결과 김씨가 당시 다른 직원을 해고하려는 상황에서 전씨가 김씨의 의견에 동조하지 않고 도리어 품질 문제를 제기하자 화를 내게 되었다고 판단했다. 이에 대해 김씨는 전씨가 먼저 팔꿈치로 자신을 치고 넥타이를 잡아당기며 목을 졸라 정당방위로 행한 일이라며 피해자와의 녹취록을 제출했으나 재판부는 이를 인정하지 않았다.  오히려 이 판사는  녹취록을 제출한 것은 김씨의 우매한 변론이자 패착 이라며  녹취록을 전체적으로 읽으면 오히려 김씨에게 짓눌린 상태에서 얼떨결에 넥타이를 잡게 되었다는 피해자의 진술에 부합하고  김씨의 변론과는 맞지 않는다 고 판단했다.,/view?id=NISX20190904_0000761273
20190905 05:00,조국 청문회 D 1 검찰  수사는 원칙대로 나간다 ,조국 54  법무부 장관 후보자 인사청문회가 하루 앞으로 다가온 가운데 검찰은 정치권 일정과 무관하게 수사에 속도를 내는 모양새다.  조 후보자의 처와 친인척을 상대로 압수수색과 소환 조사에 나서는 등 수사는 이미 탄력을 받은 것으로 보인다.   5일 법조계에 따르면 이 사건을 수사 중인 서울중앙지검 특수2부 부장검사 고형곤 는 조 후보자 기자간담회 직후인 지난 3일 제기된 의혹과 관련해 압수수색 및 참고인 조사를 벌였다.  특히 검찰은 조 후보자 부인이 근무하는 대학에서 딸이 교내 규정을 어기고 표창장을 받았다는 의혹 확인 등을 위해 동양대를 압수수색했다.  조 후보자의 손위 처남으로 웅동학원 행정실장을 지낸 정모씨를 직접 불러  사기 소송  의혹 등 제기된 의혹 전반을 확인하기도 했다.  지난달 27일 대대적인 압수수색 이후 자료 분석에 집중하던 검찰이 추가 압수수색과 관련자 소환 조사를 진행하면서 수사에 탄력이 붙었다는 분석이 나온다.  압수물 분석 작업이 진척을 보여 강제수사 등 필요성이 확인된 것이라는 판단이다.  법조계에서는 검찰 수사에 탄력이 붙은 상황에서 청문회 일정 등을 이유로 속도를 늦추지는 않을 것으로 전망한다.  수사 연속성이 끊길 우려가 있는 추석 연휴가 임박한 점  장관 신분일 경우 수사에 느끼는 부담이 커질 것이라는 관측 등이 배경이다.  검찰 출신 변호사는  조 후보자가 임명된 이후 본인 관련 사건 보고를 안 받겠다고 했지만  인사권을 가진 장관을 수사한다는 점은 검찰 입장에서 부담될 수밖에 없다 며  관련자들이 의혹을 부인하면서 증거인멸 우려가 있는 상황에서 수사 템포를 늦추지는 않을 것 이라고 말했다.  또 다른 변호사는  청문회를 앞두고 강제수사 등 액션에 나서면 여권 등을 통해 정치 개입이라는 비판을 받을 수 있다 면서도  이미 대대적인 압수수색과 관계자 소환을 진행 중이지 않느냐.  이제는 지금처럼 굴러갈 수밖에 없는 상황 이라고 전망했다.   서초동의 한 변호사도  검찰 입장에서 칼을 뽑아들었다는 것은 문제가 될 만한 확실한 단서를 잡았다는 것 이라며  조 후보자가 장관으로 임명돼도 끝을 본다는 게 지금 검찰의 구상 이라고 해석했다. 검찰은 청문회나 임명 여부와 무관하게 수사 보안을 유지하면서 고강도 수사를 계속할 것으로 보인다.  검찰은 사안이 중대하고 복잡한 만큼 특수3부 일부 인력을 지난 압수수색과 이후 압수물 분석에 투입한 상태다.  향후 관련자 소환 조사를 담당할 가능성도 있다는 게 검찰 설명이다.  검찰 관계자는  청문회가 잡혔다고 하는데 살펴보되 원칙적으로 수사보안 지키면서 신속하고 철저하게 진행해 나가려 한다 고 말했다. , 지난달 27일 대대적인 압수수색 이후 자료 분석에 집중하던 검찰이 추가 압수수색과 관련자 소환 조사를 진행하면서 수사에 탄력이 붙었다는 분석이 나온다.  법조계에서는 검찰 수사에 탄력이 붙은 상황에서 청문회 일정 등을 이유로 속도를 늦추지는 않을 것으로 전망한다.  검찰 출신 변호사는  조 후보자가 임명된 이후 본인 관련 사건 보고를 안 받겠다고 했지만  인사권을 가진 장관을 수사한다는 점은 검찰 입장에서 부담될 수밖에 없다 며  관련자들이 의혹을 부인하면서 증거인멸 우려가 있는 상황에서 수사 템포를 늦추지는 않을 것 이라고 말했다.,/view?id=NISX20190904_0000760992
20190904 23:27, 횡령 의혹  정종선 구속영장 기각  범죄 소명 안돼 ,횡령 등 의혹을 받고 있는 정종선 53  전 한국고등학교축구연맹 회장에 대한 구속영장이 청구됐으나 4일 법원이 기각했다.  함께 심사를 받은 총무 박모씨는 구속됐다. 서울중앙지법 신종열 영장전담 부장판사는 이날 부정청탁 및 금품 등 수수의 금지에 관한 법률위반과 업무상 횡령 혐의를 받고 있는 정 전 회장 구속영장을 기각했다. 신 판사는  금품 관련 주요 범죄혐의는 후원회비 관리자 등 핵심 관련자의 진술이나 피의자의 해명자료에 비춰 충분히 소명됐다고 보기 어려운 측면이 있고  나머지 범죄 관련 혐의는 피해자 진술 등 핵심 증거에 대한 반박 또는 해명 기회 부여 등과 같은 방어권 보장 필요성이 적지 않았다 고 설명했다. 또  그 밖에 피의자의 범죄전력 유무  가족관계 및 주거현황 등을 고려하면  현 단계에서 피의자에 대한 구속의 필요성 및 상당성을 인정하기 어렵다 고 기각 사유를 밝혔다. 다만 총무를 맡고 있던 박씨에 대해서는  범죄혐의의 상당부분이 소명되고  횡령 후원회비의 규모  현재까지의 수사 경과 등을 고려하면 증거인멸 염려 등과 같은 구속사유가 인정된다 고 판단했다. 앞서 이날 오전 10시께 구속 전 피의자심문 영장실질심사 을 위해 서울중앙지법에 도착한 정 전 회장은  성폭행 의혹은 전혀 사실이 아니냐 는 취재진 질문에  네 라고 짧게 답한 뒤 법원으로 들어갔다.  심사를 마친 뒤인 낮 12시30분께에는  모든 혐의에 대해 소명했다 면서 다시 한 번 성폭행 의혹을 부인했다. 이어  아들이 코치로 일할 때 월급을 운영비에서 지급한 것 맞느냐 는 취재진 질문에는  아들은 당시 강사였고 그것은 코치가 아니라 아르바이트였다 고 답했다.  정 전 회장은 경찰 호송차에 오르기 전  학부모와 제자들에 대해 할 말이 없느냐 는 질문에  나는 떳떳하고 제자들도 알고 있으니까.  모든 수사가 끝나고 난 뒤에 이야기하겠다 고 말한 뒤 법원을 떠났다. 앞서 경찰은 정 전 회장에 대해 부정청탁 및 금품 등 수수의 금지에 관한 법률 위반과 업무상 횡령 등 혐의로 구속영장을 신청했다. 정 전 회장은 과거 서울 언남고에서 선수들을 지도할 때 학부모들로부터 돈을 챙겼다는 의혹 등을 받고 있다.  일부 학부모 사이에서는 그가 성폭행을 했다는 주장도 제기되고 있다. 경찰은 정 전 회장을 대상으로 소환 조사를 벌이는 등 수사를 진행 중이다.  대한축구협회 KFA 는 지난달 12일 정 전 회장에게 직무정지 처분을 내리고 같은 달 26일 그를 영구제명 조치했다. ,서울중앙지법 신종열 영장전담 부장판사는 이날 부정청탁 및 금품 등 수수의 금지에 관한 법률위반과 업무상 횡령 혐의를 받고 있는 정 전 회장 구속영장을 기각했다. 앞서 이날 오전 10시께 구속 전 피의자심문 영장실질심사 을 위해 서울중앙지법에 도착한 정 전 회장은  성폭행 의혹은 전혀 사실이 아니냐 는 취재진 질문에  네 라고 짧게 답한 뒤 법원으로 들어갔다. 앞서 경찰은 정 전 회장에 대해 부정청탁 및 금품 등 수수의 금지에 관한 법률 위반과 업무상 횡령 등 혐의로 구속영장을 신청했다.,/view?id=NISX20190904_0000761333
